host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
26899122,0,10,1,85,3,1,0
24052348,1,19,0,85,10,14,18
1238879,0,15,1,95,3,2,0
81928,0,6,1,150,3,45,0
1242374,0,12,0,96,3,82,289
26942242,1,19,1,230,2,1,0
8353665,1,2,1,150,4,4,33
26958002,1,26,1,225,2,2,0
17448220,0,6,1,130,3,138,254
26975156,1,4,1,115,4,1,0
25762289,0,20,1,126,3,3,110
26564745,0,24,1,174,5,17,15
3510638,1,5,1,149,5,13,0
26781249,1,28,1,150,4,10,0
1220404,0,70,1,100,2,1,292
2265022,3,109,1,150,5,16,299
27046912,1,2,0,89,4,56,15
1226742,0,3,1,308,2,62,294
3339701,2,49,0,55,1,90,310
27081028,1,1,0,55,1,16,0
19034179,1,28,1,139,2,2,0
27084741,2,31,0,90,1,27,365
4655245,1,4,1,249,3,150,159
189275,0,13,1,95,1,49,40
1297675,0,29,0,135,2,79,11
27121854,1,1,1,289,10,169,3
1884659,0,21,1,97,2,47,345
9423379,0,12,1,320,6,10,0
17129810,0,123,0,60,5,66,326
17129810,0,96,0,60,3,118,326
419629,2,81,0,47,2,2,17
3605729,0,12,0,100,3,19,0
1478146,1,2,1,115,8,9,111
17491348,1,19,0,60,7,1,0
27238076,1,7,0,135,2,195,241
4534649,1,2,0,50,2,170,84
27053744,1,1,1,149,3,1,0
27261471,0,100,1,120,2,1,140
14684238,1,19,1,150,5,22,6
10698270,1,28,0,95,1,21,188
6155803,0,20,1,190,2,12,0
27277459,0,54,1,139,4,77,340
6960329,1,8,0,130,2,2,150
6716330,1,8,0,125,3,124,347
27314977,1,28,1,110,4,8,0
6023360,0,15,0,50,1,1,0
8627814,0,12,1,100,2,3,0
6900870,0,29,0,75,2,14,0
6339750,1,26,1,196,5,66,323
153675,1,19,1,140,12,1,164
11483208,0,12,0,55,1,4,0
2423067,1,4,1,175,2,24,0
11601961,0,22,1,90,3,24,29
3866196,1,1,1,281,1,3,0
27371081,0,117,0,50,2,21,179
27376622,1,68,2,65,1,49,353
27379417,2,160,0,85,1,243,281
860636,4,161,0,38,3,15,0
11297009,1,8,0,59,1,15,330
1189622,2,44,0,40,4,15,0
16427090,1,14,1,229,3,2,0
6177121,0,3,1,70,2,1,0
27428173,1,4,1,190,7,2,135
26134830,0,6,1,150,3,109,343
17462748,0,15,0,68,5,115,149
11462251,1,14,0,109,2,2,0
3868692,1,43,0,124,1,107,62
11414889,0,29,1,190,2,9,0
16155254,1,19,1,160,1,210,265
1763862,0,10,1,160,1,111,253
25854571,0,20,0,49,1,2,0
7989115,1,30,0,150,2,8,364
24528234,1,2,0,65,1,8,0
22420999,2,124,0,50,2,20,347
839021,1,11,1,176,5,7,8
22761603,0,12,0,90,1,1,0
936258,0,3,1,175,2,8,0
27538684,1,2,1,125,6,2,0
11137400,0,15,1,249,3,193,344
8354345,0,34,1,495,2,95,285
27315132,1,4,1,110,6,25,161
5734689,1,68,1,159,2,13,10
588270,0,40,1,189,2,177,235
1884659,0,21,0,59,1,12,358
11576606,1,19,1,199,3,1,0
322716,0,15,0,52,12,1,89
5074654,1,14,1,199,2,98,33
12213641,1,4,0,54,1,46,14
117949,0,20,0,49,3,59,99
14794302,1,27,0,250,1,10,364
27240422,0,16,0,45,1,2,0
27673980,2,37,0,50,1,214,56
27589508,1,1,1,200,2,84,272
27698133,2,31,0,38,5,13,0
27700855,0,32,1,300,2,62,274
5740424,1,1,1,200,6,1,0
16548665,0,6,1,80,5,5,0
9350960,1,11,1,250,2,168,222
19931875,1,18,0,59,4,13,157
13649613,4,66,0,57,2,106,82
27782348,0,21,0,50,1,1,0
27790643,1,30,0,49,1,1,0
1290741,0,12,0,65,4,2,0
27796188,1,2,1,250,3,104,266
9787502,0,32,1,200,4,24,0
13483550,1,4,1,110,2,10,0
3201774,0,10,0,73,1,199,142
9881214,0,21,1,125,1,1,0
12621774,2,162,0,36,1,69,354
1295576,0,6,1,99,1,100,158
20806507,0,38,1,100,2,8,359
1223259,1,23,0,71,10,56,131
26951283,0,16,1,100,2,4,0
10887881,0,3,0,85,1,28,0
6917906,1,68,1,169,2,16,0
10306287,1,11,1,149,2,3,0
4693468,1,28,0,89,1,91,166
27660118,0,12,1,150,2,233,5
1564111,0,13,1,125,2,73,20
26377263,2,159,0,42,6,2,151
3641421,2,56,1,300,7,1,42
4589525,1,8,0,250,7,3,0
27944388,1,4,0,70,1,325,108
27969560,2,44,0,65,2,132,261
1721426,0,20,1,167,5,2,0
22249707,0,73,1,115,2,60,0
27530449,0,20,0,94,4,199,246
9209691,1,2,1,185,4,137,261
27998261,1,14,1,195,7,14,0
27159364,0,12,1,90,4,1,0
28013319,0,29,1,180,2,135,151
5175035,0,12,1,300,2,3,0
27974744,1,19,0,100,2,156,197
17062221,1,26,0,134,3,139,3
22189723,2,44,0,49,2,49,303
400240,0,22,0,47,2,91,51
7016520,0,17,1,120,2,17,0
21327210,0,90,1,130,14,23,33
19655924,0,6,1,110,1,3,0
11968309,0,12,1,122,4,21,306
28065838,0,29,0,150,1,2,0
27673980,2,37,0,65,1,76,25
27614204,2,145,0,60,2,81,312
1020326,0,33,1,150,7,1,0
28100741,1,8,1,200,6,35,11
23234988,2,37,1,259,1,72,257
9488731,1,27,1,150,1,5,0
15402737,1,8,0,140,1,2,0
6885157,0,6,0,70,1,49,359
23334165,1,2,1,825,5,28,290
5261137,1,19,1,250,1,15,15
6480337,0,20,0,58,2,4,0
28187447,0,6,1,142,4,106,247
3674378,0,6,1,120,3,194,213
4534649,1,2,0,55,2,71,0
24468833,0,29,0,75,1,1,188
19066350,1,4,1,103,2,98,237
3483450,0,6,1,700,1,6,322
28234750,0,12,1,200,14,14,0
21838149,0,40,0,160,1,54,10
17246368,0,6,0,45,2,43,302
28255422,1,7,1,151,7,12,0
28173937,1,7,0,98,2,20,0
1364903,4,72,1,150,4,6,346
4413909,0,38,1,170,3,7,0
28183109,0,6,1,119,2,83,217
18212433,1,7,1,229,5,5,43
1340207,1,2,0,80,2,5,0
10297692,0,15,1,500,1,68,313
20318406,1,7,1,120,1,12,163
1506972,0,20,1,135,3,17,8
28411613,1,1,1,524,3,57,115
5515591,0,6,1,159,4,142,24
26602392,2,152,0,73,1,148,347
6834165,0,15,2,70,2,2,0
28468845,0,21,0,168,7,1,179
59185,1,28,1,169,3,76,126
15107994,2,83,1,85,4,6,0
860636,4,161,0,42,2,25,0
6050250,0,12,1,145,3,8,0
26080167,1,30,0,72,2,18,145
3398752,0,12,0,95,2,186,62
3562322,0,6,0,45,4,49,40
25602417,1,7,1,250,2,64,27
28557212,1,68,0,73,5,4,0
2263462,1,5,0,100,1,1,0
28564535,0,6,0,50,1,1,0
1924825,0,12,1,165,1,75,365
1098902,0,16,1,184,3,123,292
6145618,2,44,1,135,2,97,0
7580514,1,7,1,160,2,53,0
28584269,0,15,1,99,3,72,266
28577246,0,38,1,85,10,3,0
7033514,1,11,1,199,1,1,0
2353777,1,19,1,195,2,3,0
3191371,1,4,0,80,1,134,211
201390,1,11,1,145,3,13,0
12212944,0,0,0,52,3,8,27
28645131,1,2,1,80,5,2,0
119911,1,2,1,300,2,9,0
1854977,1,8,1,180,3,7,0
23086547,1,9,0,62,6,62,317
8278521,1,77,1,750,1,50,345
28690907,0,21,1,250,3,16,72
28696923,1,30,1,99,1,8,0
28699661,0,20,1,120,7,17,0
1539848,1,27,1,150,3,58,40
257479,1,8,1,150,14,6,0
28709982,0,12,0,99,2,35,76
28722667,0,35,0,59,1,75,322
16862116,0,6,0,84,2,5,364
3424719,0,96,0,90,4,8,0
28752891,1,8,0,250,3,33,38
11369454,0,24,1,190,2,119,243
6289792,0,6,1,298,3,17,35
322697,1,68,0,99,2,136,33
13972159,1,19,1,250,2,12,0
1982425,1,7,0,95,7,2,335
3447539,1,30,0,59,4,109,284
28809821,1,5,2,115,1,7,0
28812204,2,44,1,200,2,6,349
9035762,0,21,0,75,1,8,281
16548032,0,16,1,115,5,4,0
28473177,1,8,1,146,3,45,211
640117,0,12,0,110,3,4,0
1693243,0,12,1,450,5,137,226
16155254,1,19,1,160,1,169,238
1389487,1,28,1,149,2,15,0
27201435,1,4,1,100,2,32,0
2306485,1,11,1,220,3,118,180
7797690,0,24,1,120,1,282,187
13299977,1,2,0,65,1,27,1
13728275,2,56,0,50,4,1,0
28891151,0,70,0,85,2,3,353
10054163,0,10,1,149,2,1,0
329917,0,20,0,53,2,5,0
19512999,1,8,1,325,3,2,0
21497854,0,21,0,45,2,13,0
28937325,1,30,2,120,3,38,178
28974263,0,12,0,60,3,31,147
489950,0,20,1,190,3,16,0
20573060,1,19,0,125,2,16,18
28723165,1,2,0,70,1,131,0
7434416,0,22,1,130,1,45,7
20083880,0,13,0,45,1,1,0
29003805,1,2,0,60,3,18,0
29005043,0,6,0,125,14,7,179
1342014,1,23,0,81,1,3,0
18941320,2,56,1,105,1,7,0
29034854,1,52,1,200,7,1,23
24665235,0,6,1,75,2,9,0
1407325,0,29,1,250,5,17,36
3852579,1,64,1,400,2,101,258
19523446,0,15,1,160,3,134,338
28576665,1,9,0,110,1,175,43
28690907,0,21,1,220,1,76,81
517966,0,6,1,135,3,148,134
4514390,0,12,0,99,2,41,143
5934575,1,19,0,89,4,6,35
29106164,1,19,0,75,3,32,72
3868692,1,43,1,475,2,57,141
23747060,1,14,1,230,4,41,236
20469855,1,8,0,125,2,7,248
15775091,0,15,1,180,2,2,0
6372947,0,22,1,80,5,1,0
29161738,1,2,0,55,1,7,0
13451939,0,6,1,135,3,140,197
29167335,1,1,1,182,4,56,148
23863437,1,2,0,78,7,26,0
11363708,0,6,0,81,4,165,15
20694703,1,23,2,80,2,12,89
240584,0,21,1,100,3,28,0
25354313,0,15,0,35,3,54,0
8000315,1,2,1,100,2,243,250
26080167,1,30,0,82,2,11,364
16482147,0,6,1,128,4,44,88
643512,0,6,1,101,7,4,365
29278028,1,28,0,195,5,56,145
9680175,1,4,1,160,2,57,129
29278028,1,28,0,195,5,62,84
3999695,0,6,0,475,3,1,0
29279330,1,18,1,122,3,34,0
19233353,0,24,0,45,14,6,0
16091512,0,36,1,235,5,10,0
5790236,1,8,1,275,7,15,45
1394543,0,22,1,99,2,35,15
29332408,1,19,1,125,3,51,67
29336125,0,6,1,125,3,64,132
29345363,1,14,1,165,3,58,138
21503931,1,7,1,129,1,178,272
27755788,0,16,1,150,6,1,209
29358602,1,2,0,90,1,151,129
10807892,1,19,0,175,3,85,0
5515591,0,3,1,188,3,146,135
1686834,2,56,0,80,3,11,0
1434654,2,44,1,160,7,3,15
15586243,0,12,1,100,3,1,0
2423554,0,15,0,50,4,15,324
6003891,1,7,0,70,3,3,0
93781,0,13,1,130,7,83,67
14513121,0,16,1,180,3,21,125
16514175,2,81,0,69,1,20,65
4029415,1,2,0,62,5,47,89
29456424,0,20,1,150,2,8,0
1606397,0,24,1,118,5,1,0
470675,1,19,1,195,12,10,64
22020703,1,30,0,75,1,155,314
26264587,0,3,1,135,14,20,41
24575626,1,11,1,450,2,3,260
3148473,1,30,0,45,1,10,0
1803036,1,14,1,250,3,164,71
29518961,1,8,1,120,1,1,0
12419033,0,34,0,125,2,40,295
36841,0,6,1,100,2,107,41
29528182,0,6,0,40,10,2,0
29537636,1,43,1,225,1,3,0
93779,1,11,0,225,1,17,365
946943,0,12,1,155,4,58,3
8686625,1,28,1,165,1,166,210
29592244,2,63,0,59,4,138,35
3780975,1,2,1,200,2,6,0
2946319,0,29,1,125,7,1,0
29628369,0,16,1,181,2,238,302
29641189,0,12,0,90,2,3,18
29642992,0,0,0,70,3,8,0
11559667,1,23,1,150,2,3,0
29651191,1,8,1,225,3,13,0
87105,1,8,1,240,7,8,38
5735779,0,24,1,98,5,11,0
29661897,1,30,1,100,5,15,30
29664627,1,11,1,200,2,8,0
29683852,0,113,1,150,1,2,0
29693386,0,12,0,65,7,1,0
29697292,1,43,0,70,7,12,318
29698290,1,8,1,200,3,9,0
23185328,2,49,0,58,1,34,129
26955105,0,12,1,180,4,67,304
4271676,1,64,0,120,7,3,0
12020405,1,8,1,244,4,38,222
27281731,0,22,0,40,3,20,131
29739883,0,20,1,135,2,249,248
610690,0,6,0,65,1,24,80
16621177,0,16,1,140,2,232,326
22557949,2,103,1,112,2,3,338
9080758,0,34,0,80,2,48,0
29784880,1,9,1,149,7,6,241
29786027,1,7,0,99,4,2,0
29792577,1,2,0,50,1,6,0
22677829,0,21,1,190,2,34,341
29817997,2,87,0,70,2,175,349
860636,4,161,0,30,3,11,0
27583102,1,26,1,150,2,21,191
1632428,1,2,1,350,1,4,365
21823,0,21,1,225,3,82,255
29885916,1,27,1,245,4,8,52
29887425,1,2,0,65,2,58,24
27673980,2,37,0,60,1,100,76
29901463,1,8,2,68,3,105,302
3448931,0,3,1,195,3,6,0
11722846,0,12,1,80,10,3,0
29936494,1,7,1,195,5,55,34
21191263,1,19,1,275,1,1,0
1211067,3,55,0,49,2,151,277
2446016,1,8,1,150,5,48,0
25859072,0,3,1,140,5,5,0
1674428,1,19,1,160,7,9,0
19498957,1,19,0,125,3,4,0
23533897,0,15,0,50,2,61,285
23977712,1,4,0,100,1,315,76
23977712,1,4,2,50,1,181,46
29888597,1,30,0,200,7,41,87
30037999,1,45,0,70,2,200,202
8818661,0,12,0,70,3,16,0
30046603,0,32,1,200,2,2,0
15175443,1,43,0,150,3,2,0
30050649,1,19,1,185,1,9,0
8390853,1,23,1,125,3,117,228
257676,0,22,0,148,1,11,90
24126726,1,1,0,295,1,6,0
16151285,4,127,0,45,14,27,325
278576,0,24,1,114,2,81,160
30112106,0,21,0,45,6,13,0
13501779,0,15,1,85,2,14,0
23719409,1,2,0,65,1,157,137
12484957,1,64,1,280,3,122,113
18060780,0,21,0,65,1,1,0
17997408,0,3,0,65,1,136,11
29817997,2,87,0,65,1,120,355
6877794,0,6,1,255,6,12,66
2558779,2,44,0,54,3,47,321
30196119,1,2,1,120,5,28,355
10553573,0,12,1,210,1,3,0
30224326,1,45,1,150,7,2,0
30224269,1,28,1,140,2,135,228
30232055,4,99,0,80,1,2,255
2483427,0,15,1,200,2,61,341
22627992,0,16,1,450,6,12,2
30242959,1,2,0,116,2,129,89
4731948,1,9,1,215,1,36,0
30314132,1,9,1,65,5,108,0
580009,0,12,1,260,7,56,132
16245414,0,21,1,400,1,2,179
3560299,0,12,0,90,1,1,0
30346554,2,56,0,75,2,6,0
22534207,1,4,0,75,2,45,123
30354449,1,28,1,110,1,3,0
24561040,0,16,0,115,2,153,0
13465396,1,19,1,82,5,3,0
28252018,1,11,0,90,1,5,0
5541374,0,21,0,69,2,148,112
5541374,0,21,0,69,3,127,40
9898029,0,54,1,249,3,10,156
5541374,0,21,0,89,3,116,83
5541374,0,21,0,159,3,30,254
2843970,1,50,1,220,1,1,0
26440049,0,21,0,95,3,12,0
4194830,0,12,0,60,1,13,0
29408349,1,9,1,179,5,7,0
27378293,1,2,0,86,1,8,325
30382692,0,12,0,62,3,47,24
30418082,1,28,1,165,6,46,3
4267075,0,3,1,89,14,4,343
30432695,1,23,1,125,7,11,20
30436731,2,56,1,90,2,16,0
30475154,1,8,1,250,1,3,0
54255,0,6,1,185,3,213,298
5309143,4,127,1,63,5,85,235
9893040,1,14,1,163,3,12,0
30500226,1,19,0,195,5,19,178
28722667,0,35,0,89,1,68,365
9235481,1,30,2,45,2,2,0
18527346,0,29,0,60,1,5,0
22087408,1,23,0,125,1,44,284
2533934,0,22,1,85,2,11,0
20557884,0,12,1,165,4,73,237
436365,1,28,1,144,7,17,0
21364540,0,12,0,60,4,3,25
30585124,4,99,0,65,5,15,150
18014128,3,163,1,65,5,62,336
29739883,0,20,1,110,2,248,1
10859726,2,56,0,47,5,7,236
8201914,0,12,1,234,4,11,0
26554386,0,24,1,105,14,43,319
30616879,2,37,0,47,2,40,311
30616879,2,37,0,55,2,55,342
17266994,1,2,1,146,5,67,239
6319915,3,41,1,60,4,118,17
30656279,1,7,0,61,12,31,102
30616009,1,9,0,84,1,2,2
766580,1,4,1,179,2,55,185
30667498,0,20,1,175,1,1,0
30667653,1,14,1,250,2,1,0
28187447,0,6,1,83,3,57,264
9053876,0,15,1,105,1,59,213
30710562,0,20,1,125,2,5,0
30719563,0,6,0,150,7,12,0
7956482,0,6,1,190,2,1,0
4327985,0,12,0,76,2,34,39
2938204,1,27,0,142,5,8,188
2588808,1,7,1,125,7,4,0
410962,1,7,1,200,3,14,9
1177497,0,3,0,259,1,94,365
30768511,0,16,1,275,5,1,0
557157,1,48,1,179,1,28,0
30430827,0,13,0,70,1,152,249
24982374,0,3,1,259,2,99,296
30803097,1,11,1,300,2,6,0
4461578,0,16,1,95,3,4,270
1407676,0,12,0,132,1,143,273
28846474,2,25,0,80,4,3,0
30824695,1,28,0,85,3,3,0
30839692,2,37,0,50,1,154,243
2862308,0,20,1,75,2,6,0
1679702,1,48,1,330,2,4,0
2981156,2,25,2,55,1,26,84
18002339,1,8,0,60,7,1,0
27796188,1,2,1,300,2,60,198
30865924,1,18,1,175,3,6,0
11237515,1,2,0,100,3,4,358
30909882,0,20,1,175,5,21,0
5449480,0,13,1,175,10,1,189
30454464,1,14,0,105,1,158,105
1566167,0,0,1,49,5,21,34
4308068,0,21,0,65,2,37,0
29278028,1,28,1,450,5,37,108
3912042,1,8,1,185,3,59,4
31040344,0,6,0,57,2,104,0
7039396,0,84,1,79,1,91,255
31074353,0,10,1,218,2,137,250
12411178,0,123,1,350,2,71,287
31102831,0,38,0,100,4,120,22
31108509,0,111,1,150,3,51,180
22388424,2,44,0,46,4,17,262
2537749,0,13,0,50,1,2,0
5574620,0,15,1,220,2,5,0
4198853,1,23,0,125,1,1,0
4714927,1,4,0,80,1,70,102
10859726,2,56,0,58,1,2,249
31150792,0,21,1,100,2,143,0
2787900,0,6,1,175,2,42,0
23708009,1,28,1,1200,5,43,309
27175572,0,29,1,160,2,105,18
20109767,1,2,0,65,1,6,341
14477996,1,27,1,350,2,10,0
31175000,0,6,1,105,2,127,113
31177258,0,12,1,245,5,32,305
23044811,0,6,1,139,2,119,175
31183039,2,83,1,90,7,2,0
28429835,1,19,0,250,1,1,0
6527023,0,79,0,70,4,1,0
25796636,1,19,1,150,1,44,0
31175000,0,6,1,109,3,79,0
820011,1,19,1,140,7,59,268
8636732,0,22,0,31,10,1,0
31241183,1,30,0,65,2,36,273
31245355,1,2,1,85,2,18,90
28422099,1,45,1,155,5,87,99
3372156,1,19,0,125,3,2,0
22613302,1,28,1,170,5,2,0
2881,0,6,0,65,2,280,249
31283971,0,6,0,38,3,1,0
1257611,0,12,0,110,2,4,0
4049004,0,6,1,100,3,106,52
15635060,1,30,1,125,2,10,0
6396863,1,71,0,60,1,1,0
20667334,1,11,0,80,3,129,78
7256281,1,19,0,163,2,396,143
23713669,0,29,1,225,3,29,56
17199564,0,38,1,170,10,2,0
31358851,1,30,1,65,4,38,307
9745447,0,6,0,60,1,11,0
6475110,0,15,1,100,2,3,0
31204745,2,106,1,89,2,150,268
3435092,1,28,0,109,4,191,243
31389734,1,52,1,120,4,1,0
16139880,0,6,0,40,3,101,180
9828418,1,30,0,45,2,3,0
7809025,1,4,1,149,4,14,0
2568690,2,56,1,125,3,3,0
18874199,0,20,1,75,1,27,0
3088202,0,33,1,109,4,6,0
10622869,1,8,1,499,1,19,296
24561040,0,16,0,220,2,9,251
9897580,0,6,0,55,3,51,340
31477675,1,23,1,341,3,138,58
31483029,0,20,1,108,2,3,33
12811150,0,17,1,128,5,83,52
19810363,4,57,1,110,2,95,283
17958459,0,12,1,179,8,39,113
13934385,1,8,1,175,5,2,0
3987736,0,21,1,80,5,8,0
21248779,0,15,1,149,2,22,365
21940966,1,45,0,50,2,7,191
31522185,2,56,2,75,5,4,0
6600505,1,43,0,100,3,24,186
23234988,2,37,1,369,2,74,256
12692690,0,32,1,198,7,7,4
31545214,2,47,0,100,2,49,365
31425596,1,8,1,195,3,67,85
1820750,1,23,1,257,3,11,0
30214562,2,155,1,145,4,38,125
31555753,1,8,0,45,1,7,0
31534322,2,25,0,60,2,83,81
1211856,0,24,0,80,3,4,331
28023382,0,34,1,99,1,183,196
31599293,1,7,1,180,3,1,0
4183050,0,12,0,96,3,28,0
2798394,1,2,1,105,4,9,0
31614694,2,25,1,80,3,177,196
7271842,1,30,1,100,2,1,0
31621291,0,12,0,58,1,270,83
26414016,0,12,0,89,5,6,0
15763944,0,3,0,68,3,2,0
6230173,1,7,1,200,4,30,0
9107715,1,28,1,170,5,26,115
182477,0,24,1,60,5,9,0
27289632,1,4,1,90,3,138,71
19661729,2,83,1,115,1,51,78
946182,0,6,0,76,1,19,89
184833,0,20,1,245,7,6,67
2077383,1,28,1,75,3,3,0
7241674,1,7,1,200,6,24,188
13920011,0,20,1,350,5,11,12
30080463,1,2,0,101,3,65,138
21327551,1,64,0,125,1,1,0
16923190,1,23,0,89,3,19,0
30787515,1,1,1,299,2,8,176
13525339,1,27,1,195,2,60,16
7655328,1,52,0,78,1,3,0
3035426,1,14,1,250,2,28,328
301346,1,14,1,150,14,1,0
29871437,2,39,0,78,3,113,285
3940516,0,15,0,55,1,1,0
311608,1,27,1,300,10,7,239
21014758,0,6,0,38,2,39,99
6976808,1,27,1,150,5,36,0
31817441,0,6,0,52,2,1,0
6003040,1,8,1,198,2,161,252
6541721,0,79,0,49,1,67,8
1978841,1,8,1,950,4,6,274
6984488,0,29,0,125,4,16,339
10520210,0,6,1,110,2,19,0
31876574,0,15,0,44,1,1,0
9532490,1,19,2,77,2,57,311
1943161,0,54,1,97,3,62,326
14796247,0,22,0,45,5,59,247
21558108,0,12,1,157,1,1,0
608113,0,12,0,80,4,1,0
26790498,1,2,0,50,3,1,0
31916657,2,103,1,275,3,96,333
15395133,0,3,0,129,3,103,156
7573842,1,11,1,250,3,1,0
18248926,1,2,2,36,1,84,347
7775447,1,28,1,185,1,4,0
31937844,1,7,1,130,1,2,0
23591164,2,103,0,65,1,466,331
31963371,0,12,1,275,3,78,0
6090087,1,28,1,120,1,9,0
886109,1,23,1,180,2,25,200
25406101,0,24,1,123,2,2,0
25228783,1,8,1,210,6,7,0
31997128,1,11,1,139,3,4,0
32001723,0,21,2,45,1,1,0
15743117,1,2,0,79,5,2,0
3598306,0,13,0,90,1,2,364
32007353,2,44,1,150,2,65,171
32011239,1,68,1,200,2,14,0
31104121,0,3,1,100,3,127,290
32052000,0,164,0,45,4,118,269
26819117,1,26,0,115,7,1,0
8826175,4,80,0,56,2,132,52
14318669,1,23,1,210,2,44,0
10576263,0,15,0,58,4,1,332
8389213,0,12,1,125,4,7,0
1912541,0,21,1,100,2,3,0
23593179,0,12,1,195,2,3,0
31241183,1,30,0,65,2,43,279
32092775,1,9,0,75,4,23,212
32096696,1,8,1,220,1,4,0
1811344,0,20,1,225,3,1,0
14600914,0,12,0,85,1,118,327
10618197,2,49,1,150,7,1,0
31621291,0,12,2,38,1,236,56
32135311,1,18,1,79,4,4,0
26908204,0,15,1,90,4,59,28
10014644,0,16,0,100,3,97,300
1245722,0,12,1,200,3,30,364
31877774,1,8,1,190,2,1,0
9671470,1,2,0,75,2,129,6
15498912,1,30,0,70,3,14,0
32195844,1,28,0,85,4,1,0
14772147,0,12,0,50,4,2,0
32197200,1,4,1,130,2,34,0
7894614,1,68,1,150,7,5,0
319077,0,3,1,750,1,15,364
26811311,0,12,2,62,2,45,325
770004,0,3,1,350,1,2,0
32279718,2,25,1,153,4,77,252
150832,0,12,1,150,4,95,0
7702854,1,23,1,280,3,46,64
19682564,1,8,0,70,4,2,0
19007308,1,2,1,155,5,22,362
909577,0,12,0,71,2,162,332
29167335,1,1,1,182,4,51,317
32295605,1,28,0,105,3,75,338
6089159,1,8,1,100,14,3,205
36119,0,3,1,95,14,3,0
4422415,1,28,0,130,1,1,364
32347526,1,4,1,120,3,116,231
13324888,2,56,1,200,7,2,0
16419236,1,8,1,190,2,2,21
32305413,0,29,0,85,1,156,150
25689357,0,6,1,125,3,165,249
32384960,0,84,1,130,1,94,0
23290881,0,22,0,70,3,121,341
32405588,0,12,1,184,10,1,6
32406934,0,6,0,180,2,9,364
1892681,0,10,1,100,1,183,1
17264040,4,150,1,125,2,41,342
7290581,0,29,1,150,2,2,0
7038817,1,2,1,105,5,5,0
9922972,0,6,0,35,1,162,162
9922972,0,6,0,30,1,163,134
9922972,0,6,0,30,1,170,165
519483,1,19,1,125,2,3,0
27428499,0,12,1,190,2,1,0
30586356,1,30,2,95,1,36,27
4336757,0,12,0,55,3,4,0
32443084,1,28,1,130,3,2,0
32445083,4,99,1,119,4,48,223
18418581,1,30,0,67,1,297,271
14614459,1,28,0,90,5,4,0
6493905,0,6,1,199,3,10,0
32479008,0,16,1,150,7,47,291
32482524,0,12,0,115,3,40,18
8095903,1,2,1,100,1,2,0
11189753,0,13,1,165,6,30,0
17264040,4,150,1,105,2,80,365
11757212,0,21,0,49,1,170,356
1856829,0,13,1,100,2,1,0
32517582,0,6,0,94,1,46,72
31405259,1,19,0,75,6,3,0
32527193,1,8,1,322,4,89,76
1197823,0,12,0,119,3,126,0
4153233,1,30,0,90,2,2,0
4582357,1,14,0,150,1,1,0
405555,1,71,1,230,1,1,0
15743237,2,63,0,59,1,2,0
32304586,1,4,0,90,3,95,175
1190853,1,23,0,95,2,247,60
32800,0,6,1,85,10,4,0
9524360,0,12,1,150,3,139,238
32582256,1,7,1,189,5,9,0
32582256,1,7,0,99,2,35,28
25915648,2,37,0,41,2,151,0
32583105,1,28,0,90,1,75,359
25915648,2,37,0,37,2,128,20
3773133,0,12,0,380,1,1,0
3759052,1,4,0,50,3,5,188
32608639,0,12,1,225,3,24,17
3764548,1,28,1,150,14,2,0
29111260,0,6,0,55,1,2,0
3603806,1,8,1,276,4,46,9
7474069,1,30,1,199,1,39,192
8726203,0,21,1,145,3,99,327
1771148,0,15,0,62,4,12,0
4405241,1,19,1,230,6,6,0
27054429,1,60,0,90,10,133,81
32142173,0,73,1,83,3,29,227
612221,0,13,1,120,1,7,239
20565470,0,12,1,140,3,2,0
987621,0,12,0,80,1,2,0
32722063,0,54,1,85,2,182,318
2563284,1,19,1,120,3,6,0
32745492,0,79,1,100,10,5,0
29854689,0,21,0,65,2,17,30
19575935,0,20,0,80,1,2,0
4505274,1,8,1,299,7,3,0
655506,1,27,1,16,3,3,0
31913986,1,11,1,245,3,62,350
21211868,0,6,0,55,5,1,0
18671223,1,30,0,45,1,1,0
10384362,0,12,1,140,2,7,0
1528333,0,3,1,300,2,1,0
886705,0,12,1,249,2,4,0
30494262,0,21,0,55,2,4,0
32826638,0,20,1,135,3,2,0
4309521,1,23,0,60,1,1,0
3249903,0,22,0,129,3,12,75
656798,0,6,1,280,3,152,274
13451939,0,6,1,132,3,120,214
1231888,0,16,0,70,1,1,0
32865595,0,24,0,52,1,26,332
28722667,0,35,0,148,1,8,365
80447,2,25,1,115,5,6,0
3471761,0,6,1,109,5,2,0
23589288,0,6,0,60,3,9,0
32922532,1,19,1,150,3,107,99
32924122,1,11,1,207,1,1,0
32924087,1,30,2,63,1,2,0
241395,1,19,1,185,3,10,275
29594719,0,33,1,445,5,1,0
16152105,1,30,1,125,7,6,0
9922972,0,6,0,35,1,174,153
27289127,1,11,1,200,5,3,0
31033526,1,8,1,141,7,4,0
25697753,1,45,1,120,4,2,0
8876603,1,2,1,145,3,143,252
6319915,3,41,1,89,4,129,25
32958503,0,6,1,90,1,2,0
21725994,0,24,1,95,2,77,83
4194894,1,64,1,295,2,94,272
32901759,0,15,1,104,3,60,320
139311,0,38,1,150,2,63,0
27295569,0,82,0,75,1,127,247
4365980,1,68,1,194,2,8,0
32992675,0,6,1,125,3,90,155
32991339,0,12,0,84,2,190,254
